Tile Index,Sub-Tile Index,Building Density,Building Height Avg,Building Height Stdev,Tree Density,Tree Height Avg,Tree Height Stdev,Shadow Factor 8am (With CDSM),Shadow Factor 12pm (With CDSM),Shadow Factor 4pm (With CDSM),Sky View Factor (With CDSM),Shadow Factor 8am (Without CDSM),Shadow Factor 12pm (Without CDSM),Shadow Factor 4pm (Without CDSM),Sky View Factor (Without CDSM)
2537_1154,22,20.23,9.378397941589355,5.101410388946533,13.444999999999999,4.0492748233544065,3.5050816367089976,0.6323416,0.7381312,0.46138316,,0.85811144,0.9514262,0.72565174,
2537_1154,23,25.972499999999997,10.270574569702148,4.290563106536865,18.11,5.576339039204859,4.952323558633116,0.56544197,0.6455512,0.3722752,,0.8573454,0.8977041,0.68745446,
2537_1154,24,19.645000000000003,12.598625183105469,4.748230457305908,15.565000000000001,5.378413106328301,4.560730908361671,0.5505464,0.7243798,0.41664892,,0.7988143,0.9542127,0.6891928,
2537_1154,30,7.22,12.257271766662598,12.656196594238281,20.8075,6.529015979814971,5.264296059781516,,,,,,,,
2537_1154,31,14.965,6.371199607849121,4.196780204772949,25.412499999999998,4.745597638957206,4.525558564872064,0.56396604,0.6578374,0.48031166,,0.9268221,0.98168385,0.8802147,
2537_1154,32,12.45,6.474096298217773,4.19881534576416,35.1225,5.610719624172539,5.3282996319729525,0.48183915,0.581318,0.3844167,,0.86428726,0.9587212,0.7926899,
2537_1154,33,28.449999999999996,13.12293529510498,3.966722249984741,19.335,5.718903542798035,5.03097332188914,0.43314338,0.6824504,0.2297085,,0.60611683,0.8959313,0.46120554,
2537_1154,34,17.4525,12.26013469696045,12.682415008544922,27.4725,7.513786513786513,6.538358236771377,0.48400465,0.5552018,0.3687051,,0.81067765,0.8866825,0.6783753,
2537_1154,40,4.452500000000001,19.92925262451172,11.84247875213623,65.1725,9.896006751313822,6.214043293075047,,,,,,,,
2537_1154,41,0.0275,10.272727012634277,5.642225742340088,80.175,9.850701590271282,7.403677608680553,0.053560108,0.09278262,0.02926837,,0.9171703,0.98970413,0.73484516,
2537_1154,42,7.03,10.41714096069336,5.706665992736816,56.42,8.507798652959943,7.476071444959341,0.12581338,0.18757038,0.09834088,,0.8748385,0.98846245,0.79980516,
2537_1154,43,22.1175,12.299762725830078,5.2356367111206055,12.775,6.272602739726027,6.135509305595841,0.4282497,0.5838206,0.35450703,,0.82114923,0.95719445,0.7380049,
2537_1154,44,37.9525,6.380805015563965,2.486980438232422,3.1574999999999998,2.9485352335708632,2.0340830601603077,0.7267228,0.82164335,0.6491079,,0.7625502,0.87076753,0.7217939,
2537_1155,00,9.0625,6.267861843109131,1.2358893156051636,0.26,1.9519230769230769,1.2432881936801214,0.9316016,0.98682386,0.9321362,,0.93682814,0.9907631,0.9383411,
2537_1155,01,9.835,5.726233005523682,1.2705007791519165,0.525,1.9476190476190476,1.0655287297501193,0.9252707,0.98429394,0.93520963,,0.930516,0.9881371,0.94219476,
2537_1155,02,6.847499999999999,5.852866172790527,1.7314926385879517,0.76,1.8092105263157894,0.9085381015645188,0.94918156,0.98333275,0.94584584,,0.96259046,0.9963262,0.9542952,
2537_1155,03,0.4325,4.173410415649414,1.646151065826416,11.1975,6.875418620227729,5.789113810574591,0.897036,0.9281606,0.8744929,,0.9843386,0.999157,0.94211054,
2537_1155,04,1.4925000000000002,6.2026801109313965,2.4957168102264404,1.38,4.3894927536231885,3.195688631524923,0.87346697,0.9067329,0.7931765,,0.9687428,0.99577045,0.91099524,
2537_1155,10,8.235000000000001,8.46265983581543,3.578035831451416,0.042499999999999996,1.9411764705882353,0.8022459821756386,,,,,,,,
2537_1155,11,0.955,5.62827205657959,1.7554810047149658,16.17,8.256184291898577,6.847807753651643,0.86405075,0.89562184,0.8058108,,0.96676064,0.9877995,0.8855095,
2537_1155,12,0.135,2.370370388031006,0.8670147657394409,26.4525,8.440884604479727,6.698710485885864,0.6121167,0.7023178,0.61937815,,0.9526096,0.9995916,0.9085375,
2537_1155,13,0.6224999999999999,3.895582437515259,1.153456687927246,30.159999999999997,8.897380636604774,5.765741895982159,0.5594841,0.6651866,0.5495715,,0.8987682,0.9992679,0.9388381,
2537_1155,14,0.0,0.0,0.0,8.5925,3.1123072446901365,3.056001855174069,0.8336226,0.9432961,0.9172642,,0.90659887,0.99839556,0.98480237,
2537_1155,20,10.6775,13.030905723571777,6.347317218780518,13.2025,5.752698352584738,4.683002257082131,,,,,,,,
2537_1155,21,3.385,2.2156572341918945,0.9749552607536316,17.275,5.468162083936324,5.4170296897553705,0.68856466,0.77456367,0.66640806,,0.92781615,0.9981251,0.9321122,
2537_1155,22,3.945,4.484790802001953,2.8387298583984375,22.9025,8.46250409343958,6.73973379205948,0.56664544,0.6843902,0.50123227,,0.8454294,0.9949206,0.890204,
2537_1155,23,0.0,0.0,0.0,10.2925,5.7675491863007045,5.643453339848769,0.85173386,0.8563086,0.74923146,,0.92612016,0.9999746,0.9780768,
2537_1155,24,0.0,0.0,0.0,20.5475,2.5332765543253437,2.6721686552510753,0.76627254,0.849622,0.75691116,,0.94610095,0.9999876,0.96773726,
2537_1155,30,29.715000000000003,6.246676921844482,2.33113431930542,27.8225,6.659088866924252,5.1240219522308035,,,,,,,,
2537_1155,31,5.6025,2.051316261291504,0.7191827297210693,3.3875,1.7660516605166052,1.2796558509857983,0.81069183,0.8880178,0.8559608,,0.9273282,0.99622846,0.97871494,
2537_1155,32,1.645,2.1261398792266846,0.7860199213027954,1.8875,1.9152317880794703,1.2171918797388113,0.9349431,0.9734311,0.9493694,,0.96281695,0.9982412,0.9841355,
2537_1155,33,20.48,7.5372314453125,2.128232955932617,4.6075,4.287032013022246,3.0963160566528907,0.87447214,0.92599106,0.90844554,,0.94979066,0.99334645,0.97406834,
2537_1155,34,21.725,8.597468376159668,4.949270248413086,13.334999999999999,6.656542932133483,4.862850664231324,0.74912226,0.8714368,0.64452136,,0.8502883,0.95745385,0.7687292,
2537_1155,40,39.7325,8.06719970703125,2.323465585708618,4.2250000000000005,3.665680473372781,2.741539914902449,,,,,,,,
2537_1155,41,9.16,12.286572456359863,4.0532450675964355,1.485,3.0656565656565657,2.1051641625804676,0.75864875,0.8840201,0.73458743,,0.89164245,0.96458125,0.91897476,
2537_1155,42,9.2625,8.336572647094727,3.603240966796875,12.33,4.7656123276561235,4.1272109474730385,0.7992158,0.9216001,0.8150193,,0.8804627,0.98599595,0.92382586,
2537_1155,43,15.765,8.520773887634277,2.9155514240264893,16.36,7.946057457212714,6.038081552354563,0.546283,0.71121216,0.4522406,,0.8324077,0.9617332,0.8092203,
2537_1155,44,7.23,7.376555919647217,2.343064069747925,7.7075000000000005,6.131365553032761,5.453718135558106,0.69908917,0.85678506,0.73815155,,0.85152304,0.980059,0.906366,
2537_1157,00,2.2775,5.277716636657715,3.1931488513946533,10.57,4.550378429517503,3.7766482800806753,0.7336323,0.8838069,0.8327144,,0.8636568,0.9959796,0.9755281,
2537_1157,01,5.2675,6.1476030349731445,3.3180623054504395,16.39,7.094264795607078,5.93247729153421,0.5465407,0.7285747,0.6701516,,0.7942359,0.9842282,0.9341048,
2537_1157,02,0.0,0.0,0.0,32.982499999999995,10.804972333813385,8.897911755567227,0.5068375,0.74136853,0.6853075,,0.84162116,0.9997772,0.9902349,
2537_1157,03,0.0,0.0,0.0,73.5825,13.979580742703767,11.627286305875453,0.17150466,0.32352817,0.26125705,,0.8577386,0.99967825,0.96356523,
2537_1157,04,0.0,0.0,0.0,78.86,14.62452447375095,10.52887059585176,0.06110678,0.22521104,0.17740726,,0.8472315,0.9989109,0.97766143,
2537_1157,10,0.0,0.0,0.0,1.25,3.57,2.0978798821667555,,,,,,,,
2537_1157,11,0.0825,2.303030252456665,0.7171006202697754,4.215,7.329774614472123,6.312570322563959,0.87187845,0.9579803,0.9314844,,0.90101475,0.99992573,0.9914976,
2537_1157,12,0.0,0.0,0.0,49.3075,11.177457790396998,7.537433489030743,0.61523986,0.6915524,0.5866279,,0.88518846,1.0,0.9846662,
2537_1157,13,0.0,0.0,0.0,81.83749999999999,13.912692836413624,10.243673107785217,0.07502848,0.110929556,0.06005952,,0.837504,0.999406,0.97878766,
2537_1157,14,0.0,0.0,0.0,82.5275,12.109751295022871,9.076391589324375,0.04350412,0.15355498,0.09048031,,0.85830796,0.999703,0.98882455,
2537_1157,20,0.017499999999999998,2.7142856121063232,1.3850513696670532,0.88,3.159090909090909,1.999354234589734,,,,,,,,
2537_1157,21,2.01,4.384328365325928,1.9888502359390259,2.545,2.93713163064833,2.171881483676544,0.8502808,0.943383,0.8856603,,0.9182526,0.99853665,0.97185725,
2537_1157,22,0.0,0.0,0.0,9.56,10.889644351464435,7.780013920933291,0.87764746,0.95053595,0.8993866,,0.9350474,1.0,0.9950491,
2537_1157,23,1.8450000000000002,4.571815490722656,2.052394151687622,19.25,13.321298701298701,9.668701057099488,0.6493314,0.76220894,0.5569183,,0.91159487,0.9988134,0.98301923,
2537_1157,24,0.0,0.0,0.0,67.455,13.627863019790972,9.199254490081811,0.39479557,0.4339124,0.28547734,,0.9387144,0.9997277,0.9810029,
2537_1157,30,4.0425,5.273345470428467,2.4634850025177,18.14,7.086411245865491,4.809044047538294,,,,,,,,
2537_1157,31,2.8425,5.025505542755127,2.1890146732330322,7.2675,7.571379428964568,5.299815301689545,0.8981636,0.9410274,0.87000906,,0.9573052,0.99727654,0.92879504,
2537_1157,32,5.2,5.493750095367432,2.5199129581451416,8.4475,3.2237348327907664,2.392454874691927,0.8998344,0.9459709,0.8685891,,0.9638495,0.99674743,0.9410545,
2537_1157,33,7.165000000000001,5.707257270812988,2.3702468872070312,3.9225000000000003,2.4576163161249203,1.3701338331913118,0.8244805,0.89289105,0.7680135,,0.9366493,0.99166656,0.8864093,
2537_1157,34,0.0,0.0,0.0,3.7325,2.261888814467515,1.7512031025723267,0.92984223,0.97861415,0.9313169,,0.9614985,0.9998144,0.9866464,
2537_1157,40,4.335,5.36274528503418,2.7938425540924072,13.0425,5.882691201840138,4.812692610386761,,,,,,,,
2537_1157,41,9.4475,5.722942352294922,2.5384535789489746,15.82,5.26153603034134,4.636062092341891,0.5434927,0.7295544,0.5643798,,0.7901267,0.9611508,0.89378345,
2537_1157,42,1.5150000000000001,5.115511417388916,1.9966615438461304,5.7325,2.896205843872656,2.7557414980419326,0.8564815,0.9208189,0.8237181,,0.9588338,0.99317706,0.97260463,
2537_1157,43,0.0,0.0,0.0,0.08750000000000001,2.4571428571428573,1.1549361675090137,0.9582561,0.97232413,0.94557893,,0.9830697,0.99502486,0.97905993,
2537_1157,44,0.0,0.0,0.0,0.75,3.216666666666667,1.5393902111622713,0.9830574,0.990082,0.9673811,,0.98785925,0.99472785,0.9735155,
